FilePath,FileName,Date,Time,Bbar,Malc,Mbec,MbraMmys,Mdau,Mnat,NSL,Paur,Ppip,Ppyg,Rfer,Rhip
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221056_000,NA,NA,0.01,0.00,0.00,0.37,0.68,0.29,0.08,0.04,0.97,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221059_000,NA,NA,0.00,0.00,0.00,0.72,0.14,0.30,0.22,0.01,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221109_000,NA,NA,0.00,0.02,0.00,0.09,0.04,0.00,0.05,0.03,0.97,0.16,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221116_000,NA,NA,0.00,0.00,0.00,0.81,0.20,0.05,0.20,0.00,0.97,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221121_000,NA,NA,0.00,0.10,0.01,0.09,0.04,0.00,0.01,0.01,0.98,0.48,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221127_000,NA,NA,0.02,0.00,0.00,0.88,0.12,0.13,0.22,0.01,0.92,0.96,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221129_000,NA,NA,0.00,0.00,0.01,0.75,0.23,0.06,0.18,0.01,0.94,0.98,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221134_000,NA,NA,0.00,0.00,0.01,0.47,0.65,0.02,0.22,0.01,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221140_000,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.01,0.97,0.21,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221146_000,NA,NA,0.03,0.00,0.00,0.77,0.14,0.14,0.02,0.09,0.94,0.10,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221151_000,NA,NA,0.03,0.00,0.00,0.22,0.01,0.30,0.10,0.07,0.98,0.03,0.02,0.01
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221158_000,NA,NA,0.01,0.00,0.00,0.01,0.00,0.00,0.15,0.01,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221206_000,NA,NA,0.01,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.97,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221213_000,NA,NA,0.03,0.00,0.00,0.01,0.00,0.00,0.14,0.00,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221217_000,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.98,0.96,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221220_000,NA,NA,0.00,0.00,0.00,0.05,0.00,0.00,0.14,0.01,0.98,0.07,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221224_000,NA,NA,0.00,0.00,0.00,0.15,0.03,0.02,0.07,0.01,0.98,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221227_000,NA,NA,0.00,0.01,0.00,0.38,0.53,0.03,0.09,0.01,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221232_000,NA,NA,0.14,0.00,0.00,0.06,0.01,0.05,0.08,0.08,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221242_000,NA,NA,0.00,0.00,0.00,0.76,0.10,0.08,0.27,0.01,0.98,0.18,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221254_000,NA,NA,0.01,0.00,0.00,0.75,0.33,0.11,0.27,0.00,0.98,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221309_000,NA,NA,0.01,0.00,0.00,0.02,0.00,0.00,0.05,0.00,0.98,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221317_000,NA,NA,0.00,0.00,0.00,0.01,0.00,0.00,0.04,0.00,0.97,0.25,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221323_000,NA,NA,0.00,0.00,0.01,0.67,0.29,0.05,0.15,0.01,0.96,0.23,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221328_000,NA,NA,0.04,0.00,0.00,0.60,0.30,0.05,0.17,0.01,0.97,0.25,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221341_000,NA,NA,0.01,0.00,0.01,0.04,0.02,0.01,0.01,0.00,0.98,0.18,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221343_000,NA,NA,0.00,0.01,0.02,0.22,0.19,0.02,0.01,0.01,0.91,0.30,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221346_000,NA,NA,0.00,0.00,0.00,0.80,0.17,0.07,0.27,0.01,0.74,0.12,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221358_000,NA,NA,0.00,0.16,0.08,0.09,0.02,0.20,0.02,0.04,0.98,0.45,0.00,0.01
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221405_000,NA,NA,0.02,0.00,0.00,0.02,0.00,0.00,0.20,0.00,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221439_000,NA,NA,0.01,0.00,0.00,0.03,0.01,0.06,0.17,0.03,0.96,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221503_000,NA,NA,0.02,0.00,0.00,0.02,0.00,0.00,0.40,0.02,0.98,0.03,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221508_000,NA,NA,0.02,0.00,0.00,0.07,0.02,0.02,0.13,0.03,0.98,0.04,0.02,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221511_000,NA,NA,0.00,0.00,0.00,0.46,0.67,0.02,0.15,0.00,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221516_000,NA,NA,0.03,0.00,0.00,0.06,0.01,0.00,0.31,0.01,0.73,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221539_000,NA,NA,0.03,0.00,0.01,0.13,0.02,0.23,0.12,0.06,0.07,0.84,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221552_000,NA,NA,0.01,0.00,0.00,0.83,0.31,0.07,0.21,0.00,0.30,0.07,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221615_000,NA,NA,0.00,0.00,0.00,0.78,0.38,0.41,0.22,0.04,0.81,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221617_000,NA,NA,0.00,0.00,0.00,0.02,0.00,0.00,0.11,0.01,0.98,0.58,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221621_000,NA,NA,0.00,0.00,0.00,0.07,0.00,0.01,0.11,0.01,0.98,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221654_000,NA,NA,0.00,0.00,0.00,0.05,0.00,0.04,0.02,0.05,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221706_000,NA,NA,0.01,0.00,0.00,0.12,0.01,0.13,0.09,0.05,0.94,0.15,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221709_000,NA,NA,0.03,0.01,0.00,0.04,0.01,0.00,0.06,0.03,0.96,0.33,0.02,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221713_000,NA,NA,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.06,0.97,0.22,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221715_000,NA,NA,0.00,0.03,0.00,0.02,0.01,0.00,0.02,0.00,0.98,0.19,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221719_000,NA,NA,0.03,0.00,0.00,0.16,0.02,0.07,0.17,0.02,0.98,0.07,0.02,0.01
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221851_000,NA,NA,0.00,0.00,0.00,0.04,0.00,0.00,0.01,0.00,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222120_000,NA,NA,0.00,0.00,0.00,0.05,0.00,0.00,0.18,0.02,0.98,0.24,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222125_000,NA,NA,0.00,0.00,0.01,0.05,0.00,0.01,0.03,0.01,0.83,0.71,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222131_000,NA,NA,0.00,0.00,0.00,0.05,0.01,0.00,0.13,0.00,0.77,0.78,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222134_000,NA,NA,0.00,0.02,0.00,0.09,0.08,0.01,0.18,0.01,0.75,0.69,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222204_000,NA,NA,0.01,0.00,0.00,0.07,0.01,0.01,0.75,0.01,0.93,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222210_000,NA,NA,0.00,0.03,0.00,0.11,0.10,0.01,0.37,0.01,0.94,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222217_000,NA,NA,0.01,0.00,0.00,0.49,0.35,0.06,0.35,0.03,0.89,0.09,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222318_000,NA,NA,0.00,0.00,0.00,0.06,0.01,0.05,0.13,0.03,0.98,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222327_000,NA,NA,0.02,0.00,0.00,0.08,0.01,0.00,0.14,0.01,0.98,0.45,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222330_000,NA,NA,0.00,0.02,0.00,0.29,0.03,0.04,0.19,0.01,0.98,0.24,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222348_000,NA,NA,0.00,0.00,0.00,0.03,0.01,0.00,0.05,0.01,0.97,0.15,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222350_000,NA,NA,0.04,0.00,0.00,0.79,0.09,0.08,0.18,0.11,0.95,0.20,0.01,0.01
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222353_000,NA,NA,0.01,0.00,0.00,0.05,0.00,0.05,0.09,0.02,0.98,0.60,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222440_000,NA,NA,0.01,0.00,0.00,0.02,0.00,0.02,0.17,0.03,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222504_000,NA,NA,0.01,0.00,0.00,0.08,0.00,0.08,0.06,0.03,0.95,0.12,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222511_000,NA,NA,0.01,0.00,0.01,0.03,0.01,0.07,0.13,0.05,0.95,0.96,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222558_000,NA,NA,0.04,0.00,0.00,0.02,0.01,0.00,0.24,0.00,0.97,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222659_000,NA,NA,0.00,0.00,0.00,0.81,0.21,0.05,0.16,0.00,0.27,0.96,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222707_000,NA,NA,0.01,0.00,0.01,0.04,0.00,0.09,0.12,0.05,0.08,0.96,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_222806_000,NA,NA,0.02,0.00,0.00,0.55,0.12,0.03,0.13,0.00,0.94,0.11,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223137_000,NA,NA,0.01,0.00,0.00,0.74,0.18,0.06,0.22,0.01,0.28,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223202_000,NA,NA,0.00,0.01,0.01,0.06,0.02,0.17,0.03,0.06,0.05,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223211_000,NA,NA,0.00,0.00,0.00,0.71,0.28,0.08,0.28,0.00,0.46,0.07,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223217_000,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.97,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223220_000,NA,NA,0.00,0.00,0.01,0.22,0.02,0.37,0.18,0.09,0.95,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223233_000,NA,NA,0.01,0.00,0.00,0.66,0.35,0.06,0.19,0.01,0.33,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223304_000,NA,NA,0.00,0.00,0.00,0.02,0.00,0.01,0.16,0.01,0.98,0.07,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223403_000,NA,NA,0.01,0.00,0.00,0.64,0.68,0.05,0.07,0.01,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223440_000,NA,NA,0.02,0.00,0.00,0.56,0.05,0.04,0.25,0.05,0.93,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223532_000,NA,NA,0.00,0.00,0.00,0.55,0.30,0.06,0.22,0.02,0.98,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223540_000,NA,NA,0.01,0.00,0.00,0.02,0.00,0.02,0.62,0.02,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223605_000,NA,NA,0.01,0.00,0.00,0.09,0.01,0.11,0.09,0.08,0.98,0.07,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223613_000,NA,NA,0.02,0.00,0.00,0.02,0.01,0.00,0.01,0.00,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223657_000,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.01,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223732_000,NA,NA,0.01,0.00,0.00,0.06,0.01,0.00,0.05,0.02,0.97,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223743_000,NA,NA,0.00,0.00,0.00,0.04,0.00,0.07,0.11,0.04,0.14,0.96,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223755_000,NA,NA,0.00,0.00,0.01,0.08,0.00,0.07,0.10,0.05,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223840_000,NA,NA,0.00,0.00,0.00,0.87,0.32,0.08,0.23,0.02,0.37,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223913_000,NA,NA,0.00,0.02,0.00,0.12,0.02,0.01,0.13,0.01,0.95,0.10,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_223932_000,NA,NA,0.01,0.00,0.00,0.74,0.23,0.09,0.23,0.01,0.35,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_224020_000,NA,NA,0.00,0.00,0.00,0.01,0.00,0.00,0.15,0.01,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_224030_000,NA,NA,0.00,0.00,0.00,0.77,0.45,0.05,0.14,0.00,0.29,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_224104_000,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.89,0.34,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_224112_000,NA,NA,0.00,0.01,0.00,0.02,0.01,0.00,0.01,0.01,0.94,0.60,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_224127_000,NA,NA,0.02,0.00,0.00,0.04,0.01,0.00,0.23,0.01,0.96,0.07,0.03,0.01
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_224149_000,NA,NA,0.00,0.00,0.00,0.14,0.02,0.01,0.10,0.01,0.96,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_224300_000,NA,NA,0.02,0.00,0.00,0.02,0.00,0.00,0.15,0.00,0.05,0.96,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_224349_000,NA,NA,0.01,0.00,0.00,0.81,0.24,0.07,0.27,0.01,0.30,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_224452_000,NA,NA,0.00,0.00,0.00,0.01,0.00,0.00,0.11,0.00,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_224458_000,NA,NA,0.01,0.00,0.02,0.24,0.12,0.12,0.06,0.02,0.98,0.36,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_224535_000,NA,NA,0.02,0.00,0.00,0.00,0.00,0.00,0.30,0.04,0.98,0.04,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_224605_000,NA,NA,0.02,0.00,0.01,0.04,0.01,0.01,0.13,0.00,0.97,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_224832_000,NA,NA,0.00,0.00,0.00,0.02,0.00,0.00,0.05,0.01,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_224924_000,NA,NA,0.01,0.00,0.01,0.81,0.20,0.22,0.27,0.03,0.39,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225048_000,NA,NA,0.00,0.00,0.00,0.72,0.23,0.07,0.26,0.01,0.37,0.07,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225102_000,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225104_000,NA,NA,0.01,0.10,0.02,0.07,0.03,0.08,0.14,0.08,0.96,0.71,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225109_000,NA,NA,0.00,0.00,0.00,0.05,0.01,0.00,0.16,0.01,0.98,0.95,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225209_000,NA,NA,0.03,0.00,0.00,0.02,0.00,0.00,0.31,0.01,0.91,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225342_000,NA,NA,0.04,0.00,0.00,0.06,0.01,0.00,0.21,0.00,0.98,0.05,0.03,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225345_000,NA,NA,0.04,0.00,0.03,0.26,0.02,0.32,0.04,0.01,0.83,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225424_000,NA,NA,0.00,0.04,0.00,0.03,0.02,0.00,0.15,0.00,0.98,0.27,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225430_000,NA,NA,0.04,0.00,0.00,0.05,0.01,0.00,0.15,0.00,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225440_000,NA,NA,0.01,0.00,0.00,0.08,0.01,0.00,0.16,0.01,0.85,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225519_000,NA,NA,0.00,0.00,0.00,0.03,0.00,0.03,0.21,0.04,0.79,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225534_000,NA,NA,0.01,0.00,0.00,0.02,0.00,0.00,0.16,0.01,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225629_000,NA,NA,0.00,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225717_000,NA,NA,0.00,0.00,0.00,0.12,0.02,0.11,0.05,0.02,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225726_000,NA,NA,0.02,0.00,0.00,0.22,0.03,0.18,0.16,0.05,0.98,0.04,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225728_000,NA,NA,0.06,0.00,0.00,0.03,0.00,0.00,0.01,0.00,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_225902_000,NA,NA,0.07,0.17,0.03,0.08,0.03,0.09,0.08,0.08,0.95,0.41,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_230147_000,NA,NA,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.08,0.96,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_230317_000,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_230407_000,NA,NA,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.01,0.98,0.95,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_230410_000,NA,NA,0.00,0.00,0.00,0.12,0.01,0.01,0.11,0.00,0.98,0.08,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_230439_000,NA,NA,0.00,0.00,0.00,0.59,0.28,0.05,0.14,0.00,0.98,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_230456_000,NA,NA,0.02,0.00,0.00,0.01,0.00,0.00,0.37,0.02,0.87,0.01,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_230500_000,NA,NA,0.09,0.00,0.05,0.11,0.01,0.61,0.42,0.13,0.56,0.03,0.02,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_230509_000,NA,NA,0.01,0.00,0.00,0.05,0.00,0.03,0.18,0.02,0.95,0.06,0.01,0.01
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_230755_000,NA,NA,0.00,0.00,0.00,0.63,0.36,0.05,0.12,0.00,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_230759_000,NA,NA,0.00,0.04,0.00,0.02,0.01,0.00,0.01,0.00,0.98,0.49,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_230920_000,NA,NA,0.00,0.00,0.01,0.05,0.01,0.09,0.05,0.05,0.07,0.96,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_230941_000,NA,NA,0.00,0.19,0.06,0.21,0.03,0.43,0.11,0.07,0.82,0.95,0.00,0.01
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_230953_000,NA,NA,0.00,0.00,0.00,0.07,0.00,0.09,0.05,0.05,0.12,0.96,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_231029_000,NA,NA,0.06,0.00,0.00,0.02,0.00,0.00,0.32,0.01,0.98,0.02,0.03,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_231101_000,NA,NA,0.00,0.00,0.00,0.65,0.31,0.14,0.16,0.01,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_231103_000,NA,NA,0.01,0.00,0.00,0.12,0.01,0.12,0.11,0.07,0.98,0.55,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_231145_000,NA,NA,0.05,0.00,0.00,0.12,0.00,0.54,0.15,0.05,0.98,0.04,0.01,0.01
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_231147_000,NA,NA,0.00,0.00,0.01,0.02,0.00,0.00,0.01,0.00,0.98,0.03,0.00,0.00
